learner_id,archetype,event_index,question_id,concept_id,difficulty,difficulty_score,knowledge_before,fatigue_before,correct,guessed,total_response_time,reading_time,time_after_last_interaction,attempts,skip,option_changes,mouse_distance,mouse_speed,hover_time,typing_speed,backspaces,delete_frequency,pause_duration,question_number,session_duration,tab_switches
sim-00149,steady,8,advanced_algorithms-item-8,advanced_algorithms,hard,8,0.295867,0.24963,False,False,52.083,13.169,1.748,2,False,2,1075.657,26.853,38.913,51.555,3,1,2.391,8,416.661,1
sim-00149,steady,9,inheritance_polymorphism-item-9,inheritance_polymorphism,hard,9,0.268386,0.29548,False,False,76.65,23.874,1.95,1,False,3,1206.213,38.018,52.776,51.555,4,3,2.319,9,689.848,0
sim-00149,steady,10,synchronization-item-10,synchronization,hard,10,0.244148,0.343878,False,False,80.28,24.685,3.051,1,False,3,953.923,25.22,55.595,51.555,5,4,3.568,10,802.801,0
sim-00149,steady,11,processes_threads-item-11,processes_threads,easy,1,0.222771,0.394823,False,False,33.846,8.855,3.051,1,False,3,353.654,12.036,24.991,51.555,0,1,3.382,11,372.311,1
sim-00149,steady,12,distributed_databases-item-12,distributed_databases,easy,2,0.203916,0.422842,True,False,37.063,13.818,3.233,1,False,2,488.249,37.993,23.245,51.555,2,1,3.808,12,444.751,1
sim-00149,steady,13,transactions_acid-item-13,transactions_acid,easy,3,0.257586,0.453409,True,False,43.929,16.657,3.045,1,False,3,642.617,39.557,27.272,51.555,4,3,4.62,13,571.077,1
sim-00149,steady,14,congestion_control_net-item-14,congestion_control_net,medium,4,0.304923,0.486524,True,False,46.833,17.774,3.786,1,False,3,393.975,22.974,29.059,51.555,4,2,3.434,14,655.661,1
sim-00149,steady,15,greedy_algorithms-item-15,greedy_algorithms,medium,5,0.346674,0.522185,True,False,54.195,19.11,4.284,1,True,3,515.442,3.795,35.085,51.555,3,3,4.139,15,812.926,1
sim-00149,steady,16,greedy_algorithms-item-16,greedy_algorithms,medium,6,0.383499,0.560394,False,False,56.488,15.494,3.957,1,False,3,565.479,10.713,40.994,51.555,2,1,4.717,16,903.813,1
sim-00149,steady,17,inheritance_polymorphism-item-17,inheritance_polymorphism,medium,7,0.345676,0.601149,False,True,67.008,20.252,4.544,1,True,3,193.14,5.468,46.756,51.555,3,4,5.131,17,1139.132,1
sim-00149,steady,18,concurrency_control-item-18,concurrency_control,hard,8,0.312318,0.644453,False,False,73.364,19.995,4.434,2,True,4,161.671,2.273,53.369,51.555,5,5,4.948,18,1320.558,1
sim-00149,steady,19,trees_and_bst-item-19,trees_and_bst,hard,9,0.282895,0.690303,False,False,85.609,24.543,4.671,2,True,4,25.355,0.459,61.066,51.555,5,4,4.964,19,1626.574,1
sim-00149,steady,20,inheritance_polymorphism-item-20,inheritance_polymorphism,hard,10,0.256945,0.738701,False,True,84.277,22.732,5.155,2,True,4,0,0,61.545,51.555,3,4,5.355,20,1685.533,1
sim-00149,steady,21,classes_and_objects-item-21,classes_and_objects,easy,1,0.234057,0.789645,False,False,43.05,15.754,5.283,2,True,4,0,0,27.296,51.555,5,5,6.415,21,904.058,1
sim-00149,steady,22,network_security-item-22,network_security,easy,2,0.21387,0.817665,True,False,49.554,15.264,5.753,1,True,4,0,0,34.289,51.555,6,3,6.681,22,1090.185,1
sim-00149,steady,23,graphs-item-23,graphs,easy,3,0.266366,0.848232,False,False,49.098,14.65,5.993,1,True,4,0,0,34.448,51.555,5,5,5.937,23,1129.262,1
sim-00149,steady,24,network_fundamentals-item-24,network_fundamentals,medium,4,0.242367,0.881346,False,False,59.312,22.37,6.181,1,True,4,0,0,36.942,51.555,3,3,6.656,24,1423.478,1
sim-00149,steady,25,routing-item-25,routing,medium,5,0.221199,0.917008,False,False,60.898,17.847,7.3,1,True,5,0,0,43.051,51.555,5,3,6.756,25,1522.451,1
sim-00149,steady,26,network_security-item-26,network_security,medium,6,0.202529,0.955216,False,False,70.398,20.0,5.47,2,True,4,0,0,50.398,51.555,4,5,6.882,26,1830.348,1
sim-00149,steady,27,inheritance_polymorphism-item-27,inheritance_polymorphism,medium,7,0.186063,0.995972,False,False,82.548,22.861,7.052,1,True,4,0,0,59.687,51.555,4,2,8.067,27,2228.803,1
sim-00149,steady,28,complexity_analysis-item-28,complexity_analysis,hard,8,0.17154,1.0,False,False,92.605,35.864,7.029,2,True,4,0,0,56.741,51.555,4,4,8.175,28,2592.942,1
sim-00149,steady,29,hash_tables-item-29,hash_tables,hard,9,0.15873,1.0,False,False,93.471,29.151,7.258,1,True,4,0,0,64.32,51.555,5,3,7.251,29,2710.657,1
sim-00149,steady,30,transport_protocols-item-30,transport_protocols,hard,10,0.147433,1.0,False,False,93.049,22.727,7.072,1,True,4,0,0,70.322,51.555,5,2,7.349,30,2791.471,1
sim-00150,rapid,1,distributed_databases-item-1,distributed_databases,easy,1,0.556906,0.0,True,False,20.168,7.047,0.491,1,False,1,506.103,74.236,13.12,50.275,2,1,0.494,1,20.168,0
sim-00150,rapid,2,scheduling-item-2,scheduling,easy,2,0.595433,0.029445,True,False,14.953,5.832,0,1,False,1,365.029,72.154,9.121,50.275,1,0,0.349,2,29.905,0
sim-00150,rapid,3,ip_addressing-item-3,ip_addressing,easy,3,0.628293,0.061567,True,False,28.396,7.644,1.462,1,False,1,1198.353,50.74,20.752,50.275,0,0,1.063,3,85.187,0
sim-00150,rapid,4,distributed_databases-item-4,distributed_databases,medium,4,0.65632,0.096366,True,False,30.987,12.036,0.233,1,False,1,1502.384,33.519,18.951,50.275,1,0,0.905,4,123.949,1
sim-00150,rapid,5,graph_algorithms-item-5,graph_algorithms,medium,5,0.680225,0.133841,True,False,43.067,12.617,0.64,1,False,2,836.674,38.874,30.451,50.275,3,3,1.55,5,215.337,0
sim-00150,rapid,6,network_security-item-6,network_security,medium,6,0.700613,0.173994,False,False,50.183,17.605,1.92,1,False,2,1422.033,59.391,32.578,50.275,3,2,2.353,6,301.1,0
sim-00150,rapid,7,routing-item-7,routing,medium,7,0.615673,0.216823,True,False,56.05,21.264,2.236,1,False,1,1268.322,73.93,34.786,50.275,4,1,1.677,7,392.35,1
sim-00150,rapid,8,processes_threads-item-8,processes_threads,hard,8,0.645556,0.262329,False,False,56.688,22.657,2.103,2,False,1,1759.797,69.052,34.031,50.275,1,1,3.022,8,453.505,0
sim-00150,rapid,9,distributed_databases-item-9,distributed_databases,hard,9,0.568715,0.310512,True,False,76.58,28.845,2.714,1,False,2,1863.173,26.008,47.735,50.275,4,3,3.573,9,689.221,0
sim-00150,rapid,10,solid_principles-item-10,solid_principles,hard,10,0.605505,0.361371,False,True,72.023,20.352,1.301,2,False,2,1003.756,40.354,51.672,50.275,3,0,3.135,10,720.233,1
sim-00150,rapid,11,stacks_and_queues-item-11,stacks_and_queues,easy,1,0.534554,0.414908,True,False,35.609,11.559,2.786,1,False,2,921.081,65.492,24.05,50.275,1,0,3.152,11,391.699,1
sim-00150,rapid,12,ip_addressing-item-12,ip_addressing,easy,2,0.576368,0.444353,True,False,41.31,11.661,3.771,1,False,2,757.945,15.865,29.65,50.275,2,0,3.332,12,495.724,1
sim-00150,rapid,13,graph_algorithms-item-13,graph_algorithms,easy,3,0.612033,0.476475,False,False,39.893,11.704,4.123,1,False,2,775.201,57.221,28.189,50.275,1,2,4.259,13,518.609,0
sim-00150,rapid,14,solid_principles-item-14,solid_principles,medium,4,0.540122,0.511273,True,False,41.569,12.785,4.639,1,False,2,1402.931,12.694,28.784,50.275,3,2,3.714,14,581.966,1
sim-00150,rapid,15,graph_algorithms-item-15,graph_algorithms,medium,5,0.581117,0.548749,True,False,56.264,22.131,4.317,1,False,2,533.368,12.772,34.133,50.275,4,2,3.784,15,843.956,1
sim-00150,rapid,16,greedy_algorithms-item-16,greedy_algorithms,medium,6,0.616083,0.588901,False,False,63.255,18.021,3.51,1,False,2,961.309,18.264,45.235,50.275,3,2,4.881,16,1012.083,0
sim-00150,rapid,17,sql_basics-item-17,sql_basics,medium,7,0.543576,0.63173,True,False,67.996,24.345,5.152,1,False,3,732.268,27.561,43.651,50.275,3,4,5.35,17,1155.936,1
sim-00150,rapid,18,distributed_databases-item-18,distributed_databases,hard,8,0.584064,0.677236,False,False,68.854,22.849,4.091,2,False,3,1198.296,38.34,46.005,50.275,3,3,5.736,18,1239.369,1
sim-00150,rapid,19,solid_principles-item-19,solid_principles,hard,9,0.516267,0.725419,False,False,88.429,29.579,4.739,2,False,3,588.203,13.842,58.85,50.275,3,2,5.265,19,1680.147,0
sim-00150,rapid,20,advanced_algorithms-item-20,advanced_algorithms,hard,10,0.458441,0.776279,False,False,88.268,26.886,5.412,2,True,3,253.824,6.606,61.383,50.275,4,2,4.954,20,1765.365,1
sim-00150,rapid,21,divide_and_conquer-item-21,divide_and_conquer,easy,1,0.409121,0.829815,True,False,42.508,12.552,5.534,1,True,3,36.546,1.397,29.956,50.275,4,2,5.803,21,892.668,1
sim-00150,rapid,22,indexing_optimization-item-22,indexing_optimization,easy,2,0.469385,0.85926,True,False,50.59,18.94,6.031,1,True,4,0,0,31.651,50.275,5,5,7.018,22,1112.986,1
sim-00150,rapid,23,inheritance_polymorphism-item-23,inheritance_polymorphism,easy,3,0.520785,0.891382,False,False,48.954,14.063,5.511,1,True,4,0,0,34.892,50.275,4,4,6.1,23,1125.953,1
sim-00150,rapid,24,routing-item-24,routing,medium,4,0.462295,0.926181,False,False,65.679,15.766,6.851,1,True,4,118.973,2.716,49.912,50.275,5,2,7.142,24,1576.285,1
sim-00150,rapid,25,memory_management-item-25,memory_management,medium,5,0.412408,0.963656,True,False,71.048,17.556,6.509,1,True,4,0,0,53.492,50.275,4,2,7.613,25,1776.204,1
sim-00150,rapid,26,hash_tables-item-26,hash_tables,medium,6,0.472189,1.0,True,False,70.394,17.96,6.095,1,True,3,0,0,52.434,50.275,3,4,7.131,26,1830.233,1
sim-00150,rapid,27,stacks_and_queues-item-27,stacks_and_queues,medium,7,0.523176,1.0,True,False,75.507,22.658,6.914,1,True,3,0,0,52.849,50.275,2,3,8.385,27,2038.7,1
sim-00150,rapid,28,solid_principles-item-28,solid_principles,hard,8,0.566664,1.0,False,False,78.58,25.22,6.206,1,True,4,244.103,3.067,53.359,50.275,5,3,8.285,28,2200.227,1
sim-00150,rapid,29,network_security-item-29,network_security,hard,9,0.501426,1.0,False,False,84.622,24.841,7.181,2,True,4,0,0,59.781,50.275,4,3,8.497,29,2454.029,1
sim-00150,rapid,30,transactions_acid-item-30,transactions_acid,hard,10,0.445784,1.0,False,False,101.052,36.121,6.006,1,True,4,0,0,64.931,50.275,3,5,7.834,30,3031.56,1
sim-00151,careful,1,memory_management-item-1,memory_management,easy,1,0.408492,0.0,True,False,11.794,2.881,0.654,1,False,1,423.789,52.19,8.913,32.969,2,0,0.396,1,11.794,0
sim-00151,careful,2,normalization-item-2,normalization,easy,2,0.45233,0.042481,True,False,28.014,7.846,1.079,1,False,1,1110.681,55.594,20.167,32.969,2,1,0.787,2,56.028,1
sim-00151,careful,3,concurrency_control-item-3,concurrency_control,easy,3,0.495047,0.088823,True,False,21.344,5.941,1.612,1,False,2,586.972,29.118,15.403,32.969,1,2,2.304,3,64.031,0
sim-00151,careful,4,network_fundamentals-item-4,network_fundamentals,medium,4,0.536673,0.139028,True,False,35.164,13.729,1.553,1,False,1,1509.92,55.38,21.435,32.969,1,0,1.404,4,140.656,0
sim-00151,careful,5,solid_principles-item-5,solid_principles,medium,5,0.577235,0.193094,False,True,49.169,13.338,2.124,1,False,2,1058.756,16.506,35.83,32.969,2,2,1.953,5,245.843,1
sim-00151,careful,6,scheduling-item-6,scheduling,medium,6,0.564051,0.251022,True,False,52.647,19.756,2.219,1,False,2,995.813,41.591,32.89,32.969,1,2,2.512,6,315.881,0
sim-00151,careful,7,ip_addressing-item-7,ip_addressing,medium,7,0.603913,0.312813,True,False,53.351,13.428,3.001,1,False,2,1625.53,25.763,39.923,32.969,4,1,2.301,7,373.454,1
sim-00151,careful,8,application_protocols-item-8,application_protocols,hard,8,0.642756,0.378465,True,False,64.833,19.88,1.745,1,False,2,1938.527,30.197,44.954,32.969,3,2,3.539,8,518.667,1
sim-00151,careful,9,stacks_and_queues-item-9,stacks_and_queues,hard,9,0.680607,0.447978,False,False,70.474,25.293,3.978,1,False,3,828.356,27.271,45.182,32.969,6,0,3.56,9,634.269,1
sim-00151,careful,10,processes_threads-item-10,processes_threads,hard,10,0.664781,0.521354,False,False,85.609,34.019,3.361,1,False,3,1196.478,9.005,51.59,32.969,3,4,5.116,10,856.088,1
sim-00151,careful,11,ip_addressing-item-11,ip_addressing,easy,1,0.64936,0.598592,True,False,34.66,9.533,4.315,1,True,3,193.998,4.385,25.127,32.969,5,3,4.968,11,381.256,1
sim-00151,careful,12,indexing_optimization-item-12,indexing_optimization,easy,2,0.687041,0.641073,True,False,39.901,12.103,4.228,1,False,3,491.511,30.124,27.798,32.969,4,0,4.296,12,478.811,1
sim-00151,careful,13,distributed_databases-item-13,distributed_databases,easy,3,0.72376,0.687415,True,False,47.252,17.567,4.826,1,True,3,197.715,14.842,29.685,32.969,3,2,5.64,13,614.275,1
sim-00151,careful,14,hash_tables-item-14,hash_tables,medium,4,0.75954,0.73762,True,False,54.918,14.577,5.011,1,True,3,60.452,1.205,40.341,32.969,2,2,5.308,14,768.854,1
sim-00151,careful,15,stacks_and_queues-item-15,stacks_and_queues,medium,5,0.794406,0.791686,True,False,57.834,18.755,5.651,1,True,3,0,0,39.079,32.969,4,4,6.338,15,867.515,1
sim-00151,careful,16,synchronization-item-16,synchronization,medium,6,0.82838,0.849614,True,False,61.38,24.016,5.448,1,True,4,0,0,37.364,32.969,4,3,6.189,16,982.086,1
sim-00151,careful,17,congestion_control_net-item-17,congestion_control_net,medium,7,0.861486,0.911404,False,False,77.111,18.614,6.805,1,True,4,0,0,58.497,32.969,4,3,6.53,17,1310.885,1
sim-00151,careful,18,classes_and_objects-item-18,classes_and_objects,hard,8,0.841038,0.977056,False,False,80.727,23.291,7.628,2,True,4,0,0,57.436,32.969,5,6,7.558,18,1453.081,1
sim-00151,careful,19,application_protocols-item-19,application_protocols,hard,9,0.821112,1.0,False,False,84.478,33.102,6.621,1,True,4,0,0,51.376,32.969,4,4,7.458,19,1605.078,1
sim-00151,careful,20,advanced_ds-item-20,advanced_ds,hard,10,0.801695,1.0,False,True,96.045,37.323,6.63,1,True,4,0,0,58.722,32.969,3,4,7.271,20,1920.892,1
sim-00151,careful,21,complexity_analysis-item-21,complexity_analysis,easy,1,0.782774,1.0,True,False,41.826,16.082,6.445,1,True,4,0,0,25.745,32.969,4,3,7.312,21,878.356,1
sim-00151,careful,22,advanced_ds-item-22,advanced_ds,easy,2,0.817046,1.0,False,False,49.466,16.191,7.081,1,True,4,0,0,33.275,32.969,3,3,8.114,22,1088.262,1
sim-00151,careful,23,normalization-item-23,normalization,easy,3,0.797733,1.0,True,False,54.883,19.178,6.286,1,True,5,0,0,35.705,32.969,6,3,7.758,23,1262.309,1
sim-00151,careful,24,deadlocks-item-24,deadlocks,medium,4,0.831623,1.0,True,False,58.839,23.319,6.203,1,True,4,0,0,35.52,32.969,5,3,7.258,24,1412.129,1
sim-00151,careful,25,stacks_and_queues-item-25,stacks_and_queues,medium,5,0.864646,1.0,True,False,60.636,22.511,5.74,1,True,5,0,0,38.125,32.969,3,4,8.268,25,1515.905,1
sim-00151,careful,26,design_patterns-item-26,design_patterns,medium,6,0.896825,1.0,False,False,70.953,19.017,6.566,1,True,4,0,0,51.935,32.969,5,4,6.99,26,1844.77,1
sim-00151,careful,27,advanced_ds-item-27,advanced_ds,medium,7,0.875474,1.0,False,False,67.681,23.809,6.969,1,True,4,0,0,43.872,32.969,4,3,7.59,27,1827.385,1
sim-00151,careful,28,congestion_control_net-item-28,congestion_control_net,hard,8,0.854667,1.0,False,False,74.44,28.189,6.344,1,True,4,0,0,46.251,32.969,6,3,7.979,28,2084.318,1
sim-00151,careful,29,inheritance_polymorphism-item-29,inheritance_polymorphism,hard,9,0.834393,1.0,False,False,83.565,23.175,6.038,1,True,4,0,0,60.391,32.969,4,4,7.374,29,2423.392,1
sim-00151,careful,30,sorting_searching-item-30,sorting_searching,hard,10,0.814637,1.0,False,False,86.856,21.992,6.648,1,True,4,0,0,64.864,32.969,4,3,7.641,30,2605.679,1
sim-00152,fatigable,1,ip_addressing-item-1,ip_addressing,easy,1,0.366684,0.0,True,False,25.449,7.72,0,1,False,1,927.613,66.282,17.729,40.914,2,0,0,1,25.449,1
sim-00152,fatigable,2,distributed_databases-item-2,distributed_databases,easy,2,0.361282,0.071698,True,False,26.15,8.111,1.279,1,False,2,502.267,49.466,18.04,40.914,3,2,0.768,2,52.301,1
sim-00152,fatigable,3,sql_basics-item-3,sql_basics,easy,3,0.356791,0.149913,True,False,34.129,12.034,0.96,1,False,2,881.291,59.085,22.094,40.914,2,1,1.89,3,102.386,1
sim-00152,fatigable,4,application_protocols-item-4,application_protocols,medium,4,0.353058,0.234647,True,False,43.349,16.476,2.403,1,False,3,492.118,19.637,26.873,40.914,1,3,2.65,4,173.394,1
sim-00152,fatigable,5,hash_tables-item-5,hash_tables,medium,5,0.349954,0.325898,True,False,52.573,16.565,2.171,1,False,3,676.947,22.782,36.008,40.914,5,3,2.914,5,262.864,0
sim-00152,fatigable,6,distributed_databases-item-6,distributed_databases,medium,6,0.347374,0.423668,False,False,54.922,20.675,2.417,2,False,3,639.257,17.916,34.247,40.914,4,4,3.467,6,329.53,0
sim-00152,fatigable,7,normalization-item-7,normalization,medium,7,0.290891,0.527955,False,False,68.835,18.048,3.717,1,False,3,737.005,26.906,50.787,40.914,3,3,4.513,7,481.846,0
sim-00152,fatigable,8,inheritance_polymorphism-item-8,inheritance_polymorphism,hard,8,0.243936,0.63876,False,False,67.763,19.264,4.663,2,True,3,0,0,48.498,40.914,5,1,4.973,8,542.102,1
sim-00152,fatigable,9,classes_and_objects-item-9,classes_and_objects,hard,9,0.204901,0.756084,False,False,84.336,25.292,5.662,2,True,4,0,0,59.044,40.914,2,3,6.277,9,759.028,1
sim-00152,fatigable,10,concurrency_control-item-10,concurrency_control,hard,10,0.172451,0.879925,False,False,98.147,26.517,6.048,2,True,4,0,0,71.63,40.914,4,4,6.452,10,981.472,1
sim-00152,fatigable,11,transport_protocols-item-11,transport_protocols,easy,1,0.145474,1.0,False,False,48.327,12.124,6.476,2,True,4,0,0,36.204,40.914,5,3,6.789,11,531.601,1
sim-00152,fatigable,12,divide_and_conquer-item-12,divide_and_conquer,easy,2,0.123048,1.0,False,False,52.919,17.899,6.327,2,True,4,0,0,35.02,40.914,5,3,8.08,12,635.032,1
sim-00152,fatigable,13,synchronization-item-13,synchronization,easy,3,0.104405,1.0,False,False,61.977,22.15,6.615,1,True,5,0,0,39.827,40.914,6,6,7.762,13,805.698,1
sim-00152,fatigable,14,arrays_and_lists-item-14,arrays_and_lists,medium,4,0.088906,1.0,False,False,73.0,28.212,6.674,1,True,5,0,0,44.788,40.914,7,5,7.573,14,1022.003,1
sim-00152,fatigable,15,deadlocks-item-15,deadlocks,medium,5,0.076022,1.0,False,False,65.997,16.018,7.591,2,True,4,0,0,49.978,40.914,6,3,8.482,15,989.95,1
sim-00152,fatigable,16,network_security-item-16,network_security,medium,6,0.065311,1.0,False,False,79.204,22.912,6.888,2,True,4,0,0,56.292,40.914,4,1,8.016,16,1267.261,1
sim-00152,fatigable,17,dynamic_programming-item-17,dynamic_programming,medium,7,0.056407,1.0,False,False,80.528,29.775,7.158,1,True,4,0,0,50.753,40.914,5,5,7.911,17,1368.975,1
sim-00152,fatigable,18,heaps-item-18,heaps,hard,8,0.049005,1.0,False,False,87.586,33.684,6.495,1,True,5,0,0,53.902,40.914,6,5,8.185,18,1576.553,1
sim-00152,fatigable,19,solid_principles-item-19,solid_principles,hard,9,0.042851,1.0,False,False,92.552,30.63,6.921,2,True,4,0,0,61.922,40.914,4,4,7.57,19,1758.479,1
sim-00152,fatigable,20,transactions_acid-item-20,transactions_acid,hard,10,0.037736,1.0,False,True,94.876,29.023,5.954,1,True,5,0,0,65.853,40.914,4,4,7.974,20,1897.525,1
sim-00152,fatigable,21,graphs-item-21,graphs,easy,1,0.033483,1.0,False,False,47.222,16.118,6.814,2,True,5,0,0,31.104,40.914,5,3,7.961,21,991.669,1
sim-00152,fatigable,22,scheduling-item-22,scheduling,easy,2,0.029948,1.0,False,False,52.494,18.832,6.719,2,True,5,0,0,33.662,40.914,5,6,7.121,22,1154.87,1
sim-00152,fatigable,23,complexity_analysis-item-23,complexity_analysis,easy,3,0.027009,1.0,False,False,57.584,20.19,6.721,2,True,4,0,0,37.394,40.914,4,4,7.527,23,1324.422,1
sim-00152,fatigable,24,classes_and_objects-item-24,classes_and_objects,medium,4,0.024566,1.0,False,False,66.796,23.518,6.165,1,True,5,0,0,43.277,40.914,5,3,7.263,24,1603.093,1
sim-00152,fatigable,25,synchronization-item-25,synchronization,medium,5,0.022534,1.0,False,False,74.228,21.426,6.076,1,True,4,0,0,52.802,40.914,2,4,7.845,25,1855.704,1
sim-00152,fatigable,26,graphs-item-26,graphs,medium,6,0.020846,1.0,False,False,68.104,24.123,6.388,2,True,4,0,0,43.981,40.914,4,4,8.05,26,1770.698,1
sim-00152,fatigable,27,arrays_and_lists-item-27,arrays_and_lists,medium,7,0.019442,1.0,False,False,77.14,20.338,6.555,2,True,4,0,0,56.802,40.914,5,4,7.879,27,2082.777,1
sim-00152,fatigable,28,congestion_control_net-item-28,congestion_control_net,hard,8,0.018275,1.0,False,False,83.744,25.299,5.553,2,True,4,0,0,58.445,40.914,4,4,7.358,28,2344.83,1
sim-00152,fatigable,29,complexity_analysis-item-29,complexity_analysis,hard,9,0.017305,1.0,False,False,86.221,31.168,8.704,1,True,5,0,0,55.053,40.914,7,5,8.094,29,2500.396,1
sim-00152,fatigable,30,normalization-item-30,normalization,hard,10,0.016499,1.0,True,False,97.488,37.719,7.113,1,True,5,0,0,59.769,40.914,4,5,6.767,30,2924.651,1
sim-00153,steady,1,transport_protocols-item-1,transport_protocols,easy,1,0.411039,0.0,True,False,21.16,7.798,1.01,1,False,1,1036.316,70.075,13.362,56.15,0,0,0.58,1,21.16,0
sim-00153,steady,2,routing-item-2,routing,easy,2,0.437935,0.023232,True,False,17.536,5.118,1.854,1,False,1,625.622,28.289,12.417,56.15,3,0,1.747,2,35.071,0
sim-00153,steady,3,processes_threads-item-3,processes_threads,easy,3,0.460869,0.048577,True,False,33.654,8.151,0.044,1,False,1,1670.769,81.727,25.503,56.15,3,0,0,3,100.963,0
